county,period,period_name,year,value
Hardin,5,May,2012,7.2
Hardin,4,April,2012,6.8
Hardin,3,March,2012,7.5
Hardin,2,February,2012,7.6
Hardin,1,January,2012,7.8
Hardin,12,December,2011,7.3
Hardin,11,November,2011,7.2
Hardin,10,October,2011,7.7
Hardin,9,September,2011,8.3
Hardin,8,August,2011,8.6
Hardin,7,July,2011,8.5
Hardin,6,June,2011,9
Hardin,5,May,2011,8.4
Hardin,4,April,2011,8.5
Hardin,3,March,2011,9.1
Hardin,2,February,2011,9.4
Hardin,1,January,2011,9.7
Hawkins,12,December,2018,3
Hawkins,11,November,2018,3.1
Hawkins,10,October,2018,3.4
Hawkins,9,September,2018,3.5
Hawkins,8,August,2018,4.1
Hawkins,7,July,2018,4.2
Hawkins,6,June,2018,4.8
Hawkins,5,May,2018,3.5
Hawkins,4,April,2018,3.4
Hawkins,3,March,2018,3.8
Hawkins,2,February,2018,3.9
Hawkins,1,January,2018,4.4
Hawkins,12,December,2017,3.5
Hawkins,11,November,2017,3.6
Hawkins,10,October,2017,3.4
Hawkins,9,September,2017,3.6
Hawkins,8,August,2017,4.2
Hawkins,7,July,2017,4.4
Hawkins,6,June,2017,4.7
Hawkins,5,May,2017,3.5
Hawkins,4,April,2017,3.5
Hawkins,3,March,2017,3.9
Hawkins,2,February,2017,4.4
Hawkins,1,January,2017,5.2
Hawkins,12,December,2016,4.5
Hawkins,11,November,2016,4.5
Hawkins,10,October,2016,4.7
Hawkins,9,September,2016,4.9
Hawkins,8,August,2016,5.5
Hawkins,7,July,2016,5.6
Hawkins,6,June,2016,6.1
Hawkins,5,May,2016,4.5
Hawkins,4,April,2016,4.5
Hawkins,3,March,2016,4.7
Hawkins,2,February,2016,4.7
Hawkins,1,January,2016,5.1
Hawkins,12,December,2015,4.7
Hawkins,11,November,2015,5
Hawkins,10,October,2015,5.1
Hawkins,9,September,2015,5.5
Hawkins,8,August,2015,6.1
Hawkins,7,July,2015,6.6
Hawkins,6,June,2015,7
Hawkins,5,May,2015,6
Hawkins,4,April,2015,5.4
Hawkins,3,March,2015,5.8
Hawkins,2,February,2015,6.2
Hawkins,1,January,2015,7
Hawkins,12,December,2014,6
Hawkins,11,November,2014,6.4
Hawkins,10,October,2014,6.3
Hawkins,9,September,2014,6.7
Hawkins,8,August,2014,7.3
Hawkins,7,July,2014,7.7
Hawkins,6,June,2014,7.9
Hawkins,5,May,2014,6.5
Hawkins,4,April,2014,5.9
Hawkins,3,March,2014,6.8
Hawkins,2,February,2014,6.8
Hawkins,1,January,2014,7.2
Hawkins,12,December,2013,6.7
Hawkins,11,November,2013,7.1
Hawkins,10,October,2013,7.5
Hawkins,9,September,2013,7.3
Hawkins,8,August,2013,8.2
Hawkins,7,July,2013,8.8
Hawkins,6,June,2013,9.5
Hawkins,5,May,2013,8.2
Hawkins,4,April,2013,7.8
Hawkins,3,March,2013,8.3
Hawkins,2,February,2013,8.7
Hawkins,1,January,2013,9.3
Hawkins,12,December,2012,7.9
Hawkins,11,November,2012,7.3
Hawkins,10,October,2012,7.5
Hawkins,9,September,2012,7.2
Hawkins,8,August,2012,8.3
Hawkins,7,July,2012,8.8
Hawkins,6,June,2012,8.8
Hawkins,5,May,2012,7.6
Hawkins,4,April,2012,7
Hawkins,3,March,2012,7.4
Hawkins,2,February,2012,7.9
Hawkins,1,January,2012,8.4
Hawkins,12,December,2011,7.7
Hawkins,11,November,2011,7.7
Hawkins,10,October,2011,8.1
Hawkins,9,September,2011,8.9
Hawkins,8,August,2011,9.4
Hawkins,7,July,2011,9.6
Hawkins,6,June,2011,10.2
Hawkins,5,May,2011,9
Hawkins,4,April,2011,9.2
Hawkins,3,March,2011,9.4
Hawkins,2,February,2011,9.6
Hawkins,1,January,2011,10.1
Haywood,12,December,2018,3.9
Haywood,11,November,2018,3.8
Haywood,10,October,2018,3.9
Haywood,9,September,2018,4
Haywood,8,August,2018,4.3
Haywood,7,July,2018,4.6
Haywood,6,June,2018,5
Haywood,5,May,2018,3.6
Haywood,4,April,2018,3.8
Haywood,3,March,2018,4.5
Haywood,2,February,2018,4.7
Haywood,1,January,2018,4.8
Haywood,12,December,2017,4.1
Haywood,11,November,2017,4
Haywood,10,October,2017,3.8
Haywood,9,September,2017,4.1
Haywood,8,August,2017,4.5
Haywood,7,July,2017,5
Haywood,6,June,2017,5.2
Haywood,5,May,2017,4
Haywood,4,April,2017,4.3
Haywood,3,March,2017,5.4
Haywood,2,February,2017,5.9
Haywood,1,January,2017,6.8
Haywood,12,December,2016,6.1
Haywood,11,November,2016,5.9
Haywood,10,October,2016,6.1
Haywood,9,September,2016,6.4
Haywood,8,August,2016,6.5
Haywood,7,July,2016,6.8
Haywood,6,June,2016,6.8
Haywood,5,May,2016,5.3
Haywood,4,April,2016,5.6
Haywood,3,March,2016,6.1
Haywood,2,February,2016,6.1
Haywood,1,January,2016,6.6
Haywood,12,December,2015,5.9
Haywood,11,November,2015,6.3
Haywood,10,October,2015,6.4
Haywood,9,September,2015,6.7
Haywood,8,August,2015,7.5
Haywood,7,July,2015,8
Haywood,6,June,2015,8
Haywood,5,May,2015,7.2
Haywood,4,April,2015,6.8
Haywood,3,March,2015,7.7
Haywood,2,February,2015,7.8
Haywood,1,January,2015,8.5
Haywood,12,December,2014,7.7
Haywood,11,November,2014,7.8
Haywood,10,October,2014,7.8
Haywood,9,September,2014,8.1
Haywood,8,August,2014,8.6
Haywood,7,July,2014,9.1
Haywood,6,June,2014,9.2
Haywood,5,May,2014,8.1
Haywood,4,April,2014,8.1
Haywood,3,March,2014,9.5
Haywood,2,February,2014,9.7
Haywood,1,January,2014,9.9
Haywood,12,December,2013,9.7
Haywood,11,November,2013,9.9
Haywood,10,October,2013,10.4
Haywood,9,September,2013,10.3
Haywood,8,August,2013,10.4
Haywood,7,July,2013,11.2
Haywood,6,June,2013,11.8
Haywood,5,May,2013,10.2
Haywood,4,April,2013,10.3
Haywood,3,March,2013,11
Haywood,2,February,2013,11.7
Haywood,1,January,2013,11.8
Haywood,12,December,2012,10.2
Haywood,11,November,2012,9.4
Haywood,10,October,2012,9.5
Haywood,9,September,2012,9.6
Haywood,8,August,2012,10.1
Haywood,7,July,2012,10.8
Haywood,6,June,2012,10.7
Haywood,5,May,2012,9.5
Haywood,4,April,2012,8.9
Haywood,3,March,2012,9.6
Haywood,2,February,2012,9.8
Haywood,1,January,2012,10
Haywood,12,December,2011,9.3
Haywood,11,November,2011,9.5
Haywood,10,October,2011,9.8
Haywood,9,September,2011,11
Haywood,8,August,2011,11.1
Haywood,7,July,2011,12
Haywood,6,June,2011,11.8
Haywood,5,May,2011,11.4
Haywood,4,April,2011,11.1
Haywood,3,March,2011,11.1
Haywood,2,February,2011,11.5
Haywood,1,January,2011,12.9
Henderson,12,December,2018,4.9
Henderson,11,November,2018,4.1
Henderson,10,October,2018,4.2
Henderson,9,September,2018,4.3
Henderson,8,August,2018,4.8
Henderson,7,July,2018,5.5
Henderson,6,June,2018,5.4
Henderson,5,May,2018,4.2
Henderson,4,April,2018,4.9
Henderson,3,March,2018,5.2
Henderson,2,February,2018,5.8
Henderson,1,January,2018,6.1
Henderson,12,December,2017,5
Henderson,11,November,2017,4.7
Henderson,10,October,2017,4.4
Henderson,9,September,2017,4.2
Henderson,8,August,2017,4.3
Henderson,7,July,2017,5.1
Henderson,6,June,2017,5.3
Henderson,5,May,2017,4.5
Henderson,4,April,2017,4.2
Henderson,3,March,2017,5.7
Henderson,2,February,2017,6.7
Henderson,1,January,2017,7.8
Henderson,12,December,2016,6.4
Henderson,11,November,2016,6.2
Henderson,10,October,2016,5.8
Henderson,9,September,2016,6
Henderson,8,August,2016,6.3
Henderson,7,July,2016,7
Henderson,6,June,2016,7
Henderson,5,May,2016,5.5
Henderson,4,April,2016,6.2
Henderson,3,March,2016,7.3
Henderson,2,February,2016,7.1
Henderson,1,January,2016,7.8
Henderson,12,December,2015,7.4
Henderson,11,November,2015,7.8
Henderson,10,October,2015,7.3
Henderson,9,September,2015,7.4
Henderson,8,August,2015,7.7
Henderson,7,July,2015,9.1
Henderson,6,June,2015,9.6
Henderson,5,May,2015,8.5
Henderson,4,April,2015,8.2
Henderson,3,March,2015,10.8
Henderson,2,February,2015,10.9
Henderson,1,January,2015,11.6
Henderson,12,December,2014,9.1
Henderson,11,November,2014,9.1
Henderson,10,October,2014,7.9
Henderson,9,September,2014,7.7
Henderson,8,August,2014,8.1
Henderson,7,July,2014,9.1
Henderson,6,June,2014,9.2
Henderson,5,May,2014,8.6
Henderson,4,April,2014,8.5
Henderson,3,March,2014,10.5
Henderson,2,February,2014,10.8
Henderson,1,January,2014,10.7
Henderson,12,December,2013,10.4
Henderson,11,November,2013,10.5
Henderson,10,October,2013,11.2
Henderson,9,September,2013,9.6
Henderson,8,August,2013,9.5
Henderson,7,July,2013,10.8
Henderson,6,June,2013,11.5
Henderson,5,May,2013,10
Henderson,4,April,2013,9.8
Henderson,3,March,2013,11.4
Henderson,2,February,2013,11.7
Henderson,1,January,2013,12.8
Henderson,12,December,2012,11
Henderson,11,November,2012,10.5
Henderson,10,October,2012,9.7
Henderson,9,September,2012,9.3
Henderson,8,August,2012,9.5
Henderson,7,July,2012,10.4
Henderson,6,June,2012,10.2
Henderson,5,May,2012,9.2
Henderson,4,April,2012,8.9
Henderson,3,March,2012,9.7
Henderson,2,February,2012,10.8
Henderson,1,January,2012,11
Henderson,12,December,2011,10
Henderson,11,November,2011,9.4
Henderson,10,October,2011,9
Henderson,9,September,2011,9.6
Henderson,8,August,2011,9.7
Henderson,7,July,2011,10.6
Henderson,6,June,2011,11.2
Henderson,5,May,2011,9.9
Henderson,4,April,2011,10.2
Henderson,3,March,2011,11.8
Henderson,2,February,2011,12.5
Henderson,1,January,2011,13.6
Henry,12,December,2018,3.9
Henry,11,November,2018,3.7
Henry,10,October,2018,3.9
Henry,9,September,2018,4.2
Henry,8,August,2018,4.5
Henry,7,July,2018,4.8
Henry,6,June,2018,5.1
Henry,5,May,2018,3.8
Henry,4,April,2018,4
Henry,3,March,2018,5.1
Henry,2,February,2018,6.6
Henry,1,January,2018,6.8
Henry,12,December,2017,4.4
Henry,11,November,2017,4.2
Henry,10,October,2017,4.2
Henry,9,September,2017,4.3
Henry,8,August,2017,4.6
Henry,7,July,2017,4.8
Henry,6,June,2017,4.9
Henry,5,May,2017,4
Henry,4,April,2017,5.2
Henry,3,March,2017,6.2
Henry,2,February,2017,7.9
Henry,1,January,2017,8.6
Henry,12,December,2016,6.9
Henry,11,November,2016,5.6
Henry,10,October,2016,6.1
Henry,9,September,2016,6
Henry,8,August,2016,5.9
Henry,7,July,2016,5.9
Henry,6,June,2016,6.1
Henry,5,May,2016,5.2
Henry,4,April,2016,5.5
Henry,3,March,2016,6.8
Henry,2,February,2016,7.5
Henry,1,January,2016,8.1
Henry,12,December,2015,6.8
Henry,11,November,2015,6.5
Henry,10,October,2015,6.8
Henry,9,September,2015,6.8
Henry,8,August,2015,7
Henry,7,July,2015,7.6
Henry,6,June,2015,7.7
Henry,5,May,2015,7.1
Henry,4,April,2015,7.1
Henry,3,March,2015,8.9
Henry,2,February,2015,10.1
Henry,1,January,2015,10.8
Henry,12,December,2014,8.6
Henry,11,November,2014,8.2
Henry,10,October,2014,8.3
Henry,9,September,2014,8.5
Henry,8,August,2014,8.5
Henry,7,July,2014,8.7
Henry,6,June,2014,8.6
Henry,5,May,2014,8
Henry,4,April,2014,8.1
Henry,3,March,2014,10.5
Henry,2,February,2014,11.3
Henry,1,January,2014,11.2
Henry,12,December,2013,9.7
Henry,11,November,2013,9.8
Henry,10,October,2013,10.1
Henry,9,September,2013,9.8
Henry,8,August,2013,9.7
Henry,7,July,2013,10.3
Henry,6,June,2013,11.1
Henry,5,May,2013,10.2
Henry,4,April,2013,10.4
Henry,3,March,2013,12.3
Henry,2,February,2013,13.4
Henry,1,January,2013,14.1
Henry,12,December,2012,11.5
Henry,11,November,2012,10.2
Henry,10,October,2012,10.5
Henry,9,September,2012,10.2
Henry,8,August,2012,10.5
Henry,7,July,2012,11.2
Henry,6,June,2012,11.3
Henry,5,May,2012,10.7
Henry,4,April,2012,10.4
Henry,3,March,2012,12.7
Henry,2,February,2012,13.9
Henry,1,January,2012,14.3
Henry,12,December,2011,12.1
Henry,11,November,2011,11.8
Henry,10,October,2011,11.7
Henry,9,September,2011,12.2
Henry,8,August,2011,11.9
Henry,7,July,2011,12.2
Henry,6,June,2011,13.3
Henry,5,May,2011,12.6
Henry,4,April,2011,12.7
Henry,3,March,2011,14.9
Henry,2,February,2011,16.1
Henry,1,January,2011,16.4
Hickman,12,December,2018,2.9
Hickman,11,November,2018,3
Hickman,10,October,2018,3.2
Hickman,9,September,2018,3.4
Hickman,8,August,2018,3.5
Hickman,7,July,2018,3.8
Hickman,6,June,2018,4
Hickman,5,May,2018,3.1
Hickman,4,April,2018,3.1
Hickman,3,March,2018,3.6
Hickman,2,February,2018,3.6
Hickman,1,January,2018,3.7
Hickman,12,December,2017,3.2
Hickman,11,November,2017,3.2
Hickman,10,October,2017,3.2
Hickman,9,September,2017,3.3
Hickman,8,August,2017,3.5
Hickman,7,July,2017,3.9
Hickman,6,June,2017,3.9
Hickman,5,May,2017,3.4
Hickman,4,April,2017,3.3
Hickman,3,March,2017,4
Hickman,2,February,2017,4.4
Hickman,1,January,2017,4.8
Hickman,12,December,2016,4.4
Hickman,11,November,2016,4.5
Hickman,10,October,2016,4.8
Hickman,9,September,2016,5
Hickman,8,August,2016,4.9
Hickman,7,July,2016,5.1
Hickman,6,June,2016,5.1
Hickman,5,May,2016,4.1
Hickman,4,April,2016,4.2
Hickman,3,March,2016,4.6
Hickman,2,February,2016,4.5
Hickman,1,January,2016,4.9
Hickman,12,December,2015,4.7
Hickman,11,November,2015,4.9
Hickman,10,October,2015,5.1
Hickman,9,September,2015,5.2
Hickman,8,August,2015,5.3
Hickman,7,July,2015,5.9
Hickman,6,June,2015,6.1
Hickman,5,May,2015,5.5
Hickman,4,April,2015,5.1
Hickman,3,March,2015,5.8
Hickman,2,February,2015,6
Hickman,1,January,2015,6.5
Hickman,12,December,2014,5.7
Hickman,11,November,2014,6
Hickman,10,October,2014,6
Hickman,9,September,2014,6.4
Hickman,8,August,2014,6.8
Hickman,7,July,2014,7.1
Hickman,6,June,2014,6.7
Hickman,5,May,2014,6.1
Hickman,4,April,2014,5.8
Hickman,3,March,2014,6.7
Hickman,2,February,2014,6.8
Hickman,1,January,2014,6.6
Hickman,12,December,2013,6.6
Hickman,11,November,2013,6.8
Hickman,10,October,2013,7.5
Hickman,9,September,2013,7.4
Hickman,8,August,2013,7.7
Hickman,7,July,2013,8.4
Hickman,6,June,2013,8.7
Hickman,5,May,2013,7.9
Hickman,4,April,2013,7.7
Hickman,3,March,2013,8
Hickman,2,February,2013,8.2
Hickman,1,January,2013,8.7
Hickman,12,December,2012,8
Hickman,11,November,2012,7.8
Hickman,10,October,2012,7.7
Hickman,9,September,2012,7.6
Hickman,8,August,2012,8.2
Hickman,7,July,2012,8.7
Hickman,6,June,2012,8.7
Hickman,5,May,2012,8.2
Hickman,4,April,2012,7.8
Hickman,3,March,2012,8.4
Hickman,2,February,2012,8.6
Hickman,1,January,2012,9
Hickman,12,December,2011,8.6
Hickman,11,November,2011,8.7
Hickman,10,October,2011,9
Hickman,9,September,2011,9.5
Hickman,8,August,2011,9.7
Hickman,7,July,2011,10
Hickman,6,June,2011,10.5
Hickman,5,May,2011,9.9
Hickman,4,April,2011,10
Hickman,3,March,2011,10.7
Hickman,2,February,2011,11.1
Hickman,1,January,2011,11.5
Houston,12,December,2018,3.2
Houston,11,November,2018,3.1
Houston,10,October,2018,3.6
Houston,9,September,2018,3.5
Houston,8,August,2018,3.9
Houston,7,July,2018,4
Houston,6,June,2018,4.4
Houston,5,May,2018,3.5
Houston,4,April,2018,3.6
Houston,3,March,2018,4.2
Houston,2,February,2018,4.4
Houston,1,January,2018,4.7
Houston,12,December,2017,3.6
Houston,11,November,2017,3.7
Houston,10,October,2017,3.5
Houston,9,September,2017,3.6
Houston,8,August,2017,3.8
Houston,7,July,2017,3.9
Houston,6,June,2017,4.1
Houston,5,May,2017,3.6
Houston,4,April,2017,3.7
Houston,3,March,2017,4.9
Houston,2,February,2017,5.4
Houston,1,January,2017,6.1
Houston,12,December,2016,5.1
Houston,11,November,2016,4.7
Houston,10,October,2016,5
Houston,9,September,2016,5.1
Houston,8,August,2016,5.1
Houston,7,July,2016,5.2
Houston,6,June,2016,5.3
Houston,5,May,2016,4.4
Houston,4,April,2016,4.7
Houston,3,March,2016,5.7
Houston,2,February,2016,5.9
Houston,1,January,2016,6.4
Houston,12,December,2015,5.7
Houston,11,November,2015,5.8
Houston,10,October,2015,5.7
Houston,9,September,2015,5.9
Houston,8,August,2015,6
Houston,7,July,2015,6.4
Houston,6,June,2015,6.5
Houston,5,May,2015,6.2
Houston,4,April,2015,6.1
Houston,3,March,2015,7.2
Houston,2,February,2015,7.3
Houston,1,January,2015,8.2
Houston,12,December,2014,6.9
Houston,11,November,2014,6.9
Houston,10,October,2014,7
Houston,9,September,2014,7.2
Houston,8,August,2014,7.5
Houston,7,July,2014,7.6
Houston,6,June,2014,7.6
Houston,5,May,2014,7.2
Houston,4,April,2014,7.2
Houston,3,March,2014,8.6
Houston,2,February,2014,8.7
Houston,1,January,2014,9
Houston,12,December,2013,8.3
Houston,11,November,2013,8.3
Houston,10,October,2013,8.5
Houston,9,September,2013,8.4
Houston,8,August,2013,8.4
Houston,7,July,2013,8.6
Houston,6,June,2013,9.1
Houston,5,May,2013,8.7
Houston,4,April,2013,9
Houston,3,March,2013,10.2
Houston,2,February,2013,10.7
Houston,1,January,2013,11.3
Houston,12,December,2012,9.6
Houston,11,November,2012,8.4
Houston,10,October,2012,8.7
Houston,9,September,2012,8.5
Houston,8,August,2012,9
Houston,7,July,2012,9.4
Houston,6,June,2012,9.1
Houston,5,May,2012,8.5
Houston,4,April,2012,8.4
Houston,3,March,2012,9.6
Houston,2,February,2012,10.2
Houston,1,January,2012,10.4
Houston,12,December,2011,9.6
Houston,11,November,2011,8.6
Houston,10,October,2011,9.2
Houston,9,September,2011,10
Houston,8,August,2011,10.1
Houston,7,July,2011,10.3
Houston,6,June,2011,10.8
Houston,5,May,2011,10.5
Houston,4,April,2011,10.5
Houston,3,March,2011,11.7
Houston,2,February,2011,12.4
Houston,1,January,2011,12.7
Humphreys,12,December,2018,4.4
Humphreys,11,November,2018,3.7
Humphreys,10,October,2018,3.9
Humphreys,9,September,2018,4
Humphreys,8,August,2018,4.2
Humphreys,7,July,2018,4.5
Humphreys,6,June,2018,4.8
Humphreys,5,May,2018,3.5
Humphreys,4,April,2018,3.6
Humphreys,3,March,2018,4.5
Humphreys,2,February,2018,5.4
Humphreys,1,January,2018,5.8
Humphreys,12,December,2017,4.5
Humphreys,11,November,2017,3.9
Humphreys,10,October,2017,3.7
Humphreys,9,September,2017,3.9
Humphreys,8,August,2017,4.2
Humphreys,7,July,2017,4.6
Humphreys,6,June,2017,4.7
Humphreys,5,May,2017,3.8
Humphreys,4,April,2017,4
Humphreys,3,March,2017,5.3
Humphreys,2,February,2017,6.3
Humphreys,1,January,2017,7.1
Humphreys,12,December,2016,6.2
Humphreys,11,November,2016,5.6
Humphreys,10,October,2016,5.7
Humphreys,9,September,2016,5.8
Humphreys,8,August,2016,5.7
Humphreys,7,July,2016,6.1
Humphreys,6,June,2016,5.9
Humphreys,5,May,2016,4.8
Humphreys,4,April,2016,5.1
Humphreys,3,March,2016,6.1
Humphreys,2,February,2016,6.6
Humphreys,1,January,2016,7.3
Humphreys,12,December,2015,6.5
Humphreys,11,November,2015,6.1
Humphreys,10,October,2015,6
Humphreys,9,September,2015,6.3
Humphreys,8,August,2015,6.3
Humphreys,7,July,2015,7
Humphreys,6,June,2015,7.3
Humphreys,5,May,2015,6.8
Humphreys,4,April,2015,6.9
Humphreys,3,March,2015,7.8
Humphreys,2,February,2015,8.5
Humphreys,1,January,2015,9.3
Humphreys,12,December,2014,8.2
Humphreys,11,November,2014,7.6
Humphreys,10,October,2014,7.5
Humphreys,9,September,2014,7.5
Humphreys,8,August,2014,7.8
Humphreys,7,July,2014,8.1
Humphreys,6,June,2014,7.8
Humphreys,5,May,2014,7.3
Humphreys,4,April,2014,7
